ticker,name,price,close_raw,sector,industry,change_pct,rec_score,mfc_score,held_percent_insiders,low_float,short_squeeze,ai_momentum,rsi,phase,mfc_breakdown,short_interest_adj,short_interest_change,short_interest_ratio,rating,advice_short,stoch_golden,obv_trend,bollinger,ma_alignment,deviation_pct,scalping_bonus,adl_trend,adl_val,eps_growth,revenue_growth,gross_margin,operating_margin,free_cashflow,tags,factors,audit_info,ai_prediction,actionScore,recommendation,predictedResult,ai_confidence,gap_pct,volume_surge,volume_surge_projected,near_52w_high,premarket_active
010130.KS,KOREA ZINC,"1,239,000원",1239000.0,Basic Materials,Other Industrial Metals & Mining,0.32,52.9,74.5,0.74599,True,False,False,61.2,Markup,"{'trend': 89.0, 'momentum': 96.7, 'flow': 86.0, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단 돌파,골든크로스 진행,18.6,0.0,상승,-14083.252657726902,1.182,0.584,0.12465,0.12287,-1099447795712.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}, {'text': '💎 품절주 (Low Float)', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}]","{'mfc': 74, 'wyckoff': 80, 'stochastic': 45.13426792356924, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 92.7, 'base_tech': np.float64(69.9)}","{'base_tech_score': np.float64(69.9), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 15, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': -20.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,0.49,1.91,2.16,False,False
064350.KS,HYUNDAI ROTEM,"143,500원",143500.0,Industrials,Railroads,-4.46,52.3,56.9,0.33769,False,False,False,44.7,Accumulation,"{'trend': 55.0, 'momentum': 66.1, 'flow': 60.0, 'volatility': 23, 'structure': 75.0, 'momentum_quality': 29.3, 'insider': 50.0}",2.0,,0.0,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),True,상승,하단,골든크로스 진행,-1.2,5.0,상승,-12843693.974459974,-0.023,0.133,0.19083,0.14471,,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 57, 'wyckoff': 100, 'stochastic': 50.510109441662024, 'obv': 75, 'bollinger': 100, 'momentum_quality': 29.3, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(65.4)}","{'base_tech_score': np.float64(65.4), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 5.0, 'fund_penalty': -3.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-4.39,0.37,0.42,False,False
267260.KS,HD HYUNDAI ELECTRIC,"739,000원",739000.0,Industrials,Electrical Equipment & Parts,-3.11,48.4,56.4,0.37146,False,False,False,44.9,Accumulation,"{'trend': 55.0, 'momentum': 61.5, 'flow': 72.0, 'volatility': 23, 'structure': 75.0, 'momentum_quality': 26.3, 'insider': 50.0}",2.0,,0.0,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),False,상승,하단,골든크로스 진행,-1.1,5.0,상승,-1764835.6212585806,,,0.0,0.25136,,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 56, 'wyckoff': 100, 'stochastic': 45.8600484667247, 'obv': 75, 'bollinger': 100, 'momentum_quality': 26.3, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(64.2)}","{'base_tech_score': np.float64(64.2), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 5.0, 'fund_penalty': 0.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-2.98,0.3,0.34,False,False
009150.KS,SamsungElecMech,"1,282,000원",1282000.0,Technology,Electronic Components,0.63,47.3,61.2,0.23702,False,False,False,47.0,Markup,"{'trend': 73.0, 'momentum': 68.3, 'flow': 65.0, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 37.4, 'insider': 50.0}",2.0,,0.0,Core Holding,매수 우위 (안정적 상승 추세 안착),True,상승,상단,골든크로스 진행,2.9,0.0,상승,11046246.151208103,,,0.21327,0.08744001,,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 61, 'wyckoff': 80, 'stochastic': 51.333190936437596, 'obv': 75, 'bollinger': 0, 'momentum_quality': 37.4, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(56.6)}","{'base_tech_score': np.float64(56.6), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': 0.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,0.47,0.53,0.6,False,False
000810.KS,SamsungF&MIns,"641,500원",641500.0,Financial Services,Insurance - Property & Casualty,1.83,46.5,72.1,0.03735,False,False,False,51.8,Markup,"{'trend': 100, 'momentum': 73.4, 'flow': 72.0, 'volatility': 53, 'structure': 80.0, 'momentum_quality': 38.8, 'insider': 50.0}",2.0,,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,정배열,1.4,0.0,상승,4873.634150912179,0.044,0.046,0.21145001,0.084230006,-7592867266560.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 72, 'wyckoff': 80, 'stochastic': 61.64785952367655, 'obv': 75, 'bollinger': 0, 'momentum_quality': 38.8, 'regime_score': 50, 'rr_score': 97.2, 'base_tech': np.float64(61.9)}","{'base_tech_score': np.float64(61.9), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': 5.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,1.75,0.34,0.38,False,False
272210.KS,HANWHA SYSTEMS,"73,300원",73300.0,Industrials,Aerospace & Defense,-5.05,46.4,58.9,0.60136,False,False,False,53.1,Accumulation,"{'trend': 55.0, 'momentum': 75.4, 'flow': 77.0, 'volatility': 3, 'structure': 75.0, 'momentum_quality': 71.9, 'insider': 50.0}",2.0,,0.0,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,상승,상단,골든크로스 진행,12.1,5.0,상승,-11305341.451217957,,0.17,0.10931,0.042480003,-325492473856.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 59, 'wyckoff': 100, 'stochastic': 49.233021503389836, 'obv': 75, 'bollinger': 0, 'momentum_quality': 71.9, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(64.3)}","{'base_tech_score': np.float64(64.3), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 5.0, 'fund_penalty': 2.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-4.92,0.41,0.47,False,False
012450.KS,HANWHA AEROSPACE,"1,100,000원",1100000.0,Industrials,Aerospace & Defense,-4.51,44.0,63.3,0.36861,False,False,False,58.4,Markup,"{'trend': 68.0, 'momentum': 79.9, 'flow': 65.0, 'volatility': 3, 'structure': 80.0, 'momentum_quality': 92.2, 'insider': 50.0}",2.0,,0.0,Core Holding,매수 우위 (안정적 상승 추세 안착),False,상승,상단,골든크로스 진행,15.5,5.0,상승,-3066701.13240819,3.381,0.049,0.20881,0.111090004,-808671772672.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}]","{'mfc': 63, 'wyckoff': 80, 'stochastic': 46.37569714108537, 'obv': 75, 'bollinger': 0, 'momentum_quality': 92.2, 'regime_score': 50, 'rr_score': 99.4, 'base_tech': np.float64(65.0)}","{'base_tech_score': np.float64(65.0), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 15, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 5.0, 'fund_penalty': -10.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-4.6,0.48,0.54,False,False
015760.KS,KEPCO,"35,450원",35450.0,Utilities,Utilities - Regulated Electric,-0.7,42.6,63.3,0.19482,False,False,False,49.6,Accumulation,"{'trend': 55.0, 'momentum': 68.9, 'flow': 65.0, 'volatility': 73, 'structure': 75.0, 'momentum_quality': 59.5, 'insider': 50.0}",2.0,,0.0,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),False,상승,상단,골든크로스 진행,2.4,0.0,상승,-78069688.2064554,0.071,0.007,0.16994,0.15615,5256119844864.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 63, 'wyckoff': 100, 'stochastic': 43.20987654320987, 'obv': 75, 'bollinger': 0, 'momentum_quality': 59.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(63.3)}","{'base_tech_score': np.float64(63.3), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': 0.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-0.7,0.37,0.42,False,False
005380.KS,HyundaiMtr,"404,500원",404500.0,Consumer Cyclical,Auto Manufacturers,-0.86,39.2,56.9,0.30706,False,False,False,43.4,Accumulation,"{'trend': 68.0, 'momentum': 69.4, 'flow': 24.0, 'volatility': 43, 'structure': 75.0, 'momentum_quality': 77.8, 'insider': 50.0}",2.0,,0.0,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",True,하락,상단,골든크로스 진행,1.3,0.0,하락,-10874918.031039428,-0.159,0.019,0.17423001,0.057930004,,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}]","{'mfc': 57, 'wyckoff': 100, 'stochastic': 53.67430922986479, 'obv': 25, 'bollinger': 0, 'momentum_quality': 77.8, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(59.0)}","{'base_tech_score': np.float64(59.0), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': 0.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-0.86,0.18,0.21,False,False
373220.KS,LG Energy Solution,"354,500원",354500.0,Industrials,Electrical Equipment & Parts,-3.54,37.3,65.3,0.79714996,False,False,False,53.8,Accumulation,"{'trend': 63.0, 'momentum': 75.8, 'flow': 89.0, 'volatility': 53, 'structure': 75.0, 'momentum_quality': 72.2, 'insider': 50.0}",2.0,,0.0,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,상승,상단,골든크로스 진행,7.0,5.0,상승,-1522108.4059432102,,-0.025,0.17038,-0.031689998,-8243463585792.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 65, 'wyckoff': 100, 'stochastic': 49.247314977995096, 'obv': 75, 'bollinger': 0, 'momentum_quality': 72.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(66.6)}","{'base_tech_score': np.float64(66.6), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 5.0, 'fund_penalty': 13.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-3.4,0.43,0.48,False,False
051910.KS,LGCHEM,"275,000원",275000.0,Basic Materials,Chemicals,-1.08,35.4,64.2,0.34978,False,False,False,53.0,Accumulation,"{'trend': 63.0, 'momentum': 81.5, 'flow': 72.0, 'volatility': 23, 'structure': 75.0, 'momentum_quality': 87.4, 'insider': 50.0}",2.0,,0.0,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),True,상승,상단,골든크로스 진행,6.8,0.0,상승,-633766.998103716,,-0.026,0.16769,-0.0040599997,-5942740516864.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 64, 'wyckoff': 100, 'stochastic': 66.44901866972532, 'obv': 75, 'bollinger': 0, 'momentum_quality': 87.4, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(70.6)}","{'base_tech_score': np.float64(70.6), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': 13.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-0.9,0.2,0.22,False,False
000270.KS,KIA CORP.,"135,200원",135200.0,Consumer Cyclical,Auto Manufacturers,-0.22,32.0,55.9,0.39367,False,False,False,47.4,Accumulation,"{'trend': 5, 'momentum': 74.6, 'flow': 84.0, 'volatility': 53, 'structure': 65.0, 'momentum_quality': 78.7, 'insider': 50.0}",2.0,,0.0,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",True,상승,상단,역배열,0.0,0.0,상승,-6563763.381132186,-0.235,0.053,0.19143999,0.07474,1578949804032.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '⚠️ EPS 감소(-24%)', 'cls': 'negative'}]","{'mfc': 56, 'wyckoff': 100, 'stochastic': 54.79921704370874, 'obv': 75, 'bollinger': 0, 'momentum_quality': 78.7, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(64.9)}","{'base_tech_score': np.float64(64.9), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': 12.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-0.22,0.24,0.28,False,False
030200.KS,KT,"53,200원",53200.0,Communication Services,Telecom Services,1.53,26.8,62.1,0.10873,False,False,False,51.0,Accumulation,"{'trend': 55.0, 'momentum': 65.8, 'flow': 65.0, 'volatility': 93, 'structure': 75.0, 'momentum_quality': 32.2, 'insider': 50.0}",2.0,,0.0,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",False,상승,상단,골든크로스 진행,1.1,0.0,상승,-11968285.96837937,-0.348,-0.01,1.0,0.070489995,1286508249088.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': 'Squeeze 대기', 'cls': 'neutral'}, {'text': '⚠️ EPS 감소(-35%)', 'cls': 'negative'}]","{'mfc': 62, 'wyckoff': 100, 'stochastic': 40.87749739267855, 'obv': 75, 'bollinger': 0, 'momentum_quality': 32.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(58.5)}","{'base_tech_score': np.float64(58.5), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': 12.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,1.53,0.46,0.52,False,False
010140.KS,SamsungHvyInd,"21,900원",21900.0,Industrials,Aerospace & Defense,-2.88,25.5,50.2,0.18098,False,False,False,47.5,Markdown,"{'trend': 55.0, 'momentum': 64.5, 'flow': 49.0, 'volatility': 43, 'structure': 15.0, 'momentum_quality': 23.4, 'insider': 50.0}",2.0,,0.0,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),False,하락,상단,골든크로스 진행,1.0,5.0,상승,-52749001.86518981,0.103,0.164,0.13879,0.094110005,2920756019200.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}]","{'mfc': 50, 'wyckoff': 10, 'stochastic': 49.74327377284865, 'obv': 25, 'bollinger': 0, 'momentum_quality': 23.4, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(31.8)}","{'base_tech_score': np.float64(31.8), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 5.0, 'fund_penalty': -3.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-2.88,0.44,0.5,False,False
