ticker,name,price,close_raw,sector,industry,change_pct,rec_score,mfc_score,held_percent_insiders,low_float,short_squeeze,ai_momentum,rsi,phase,mfc_breakdown,short_interest_adj,short_interest_change,short_interest_ratio,rating,advice_short,stoch_golden,obv_trend,bollinger,ma_alignment,deviation_pct,scalping_bonus,adl_trend,adl_val,eps_growth,revenue_growth,gross_margin,operating_margin,free_cashflow,tags,factors,audit_info,ai_prediction,actionScore,recommendation,predictedResult,ai_confidence,gap_pct,volume_surge,volume_surge_projected,near_52w_high,premarket_active
CNQ,Canadian Natural Resources Limi,$47.25,47.25,Energy,Oil & Gas E&P,3.82,108.0,70.0,0.02173,False,False,False,60.7,Markup,"{'trend': 65.0, 'momentum': 82.4, 'flow': 99.0, 'volatility': 63, 'structure': 65.0, 'momentum_quality': 66.9, 'insider': 50.0}",7.0,-15.126490709719276,0.0,Core Holding,매수 우위 (안정적 상승 추세 안착),True,상승,상단,혼합,4.3,10.0,상승,84569925.28159834,0.831,0.695,0.51576,0.43091,7420125184.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔄 MACD 반전', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🎯 시그널 컨플루언스 (3)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔥 숏커버 (-15.1%)', 'cls': 'positive'}]","{'mfc': 70, 'wyckoff': 80, 'stochastic': 68.91024964733285, 'obv': 75, 'bollinger': 0, 'momentum_quality': 66.9, 'regime_score': 50, 'rr_score': 79.8, 'base_tech': np.float64(66.2)}","{'base_tech_score': np.float64(66.2), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': -25.0, 'macd_reversal_bonus': 5.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 8.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,3.82,0.61,0.61,False,False
FSM,Fortuna Mining Corp.,$10.73,10.729999542236328,Basic Materials,Gold,3.27,100.1,76.1,0.00617,False,False,False,74.3,Markup,"{'trend': 85.0, 'momentum': 93.9, 'flow': 100, 'volatility': 13, 'structure': 80.0, 'momentum_quality': 98.2, 'insider': 50.0}",2.0,3.9784055457799115,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,골든크로스 진행,21.9,10.0,상승,27314159.313269097,1.023,0.382,0.57238,0.51069,364279008.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔥 Accumulation Confluence (CMF+ADL)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}]","{'mfc': 76, 'wyckoff': 80, 'stochastic': 54.64066326513002, 'obv': 75, 'bollinger': 0, 'momentum_quality': 98.2, 'regime_score': 50, 'rr_score': 51.3, 'base_tech': np.float64(71.3)}","{'base_tech_score': np.float64(71.3), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': -25.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,3.27,1.09,1.09,False,False
NTAP,"NetApp, Inc.",$198.72,198.72000122070312,Technology,Software - Infrastructure,4.85,89.6,76.8,0.0039399997,False,False,False,72.8,Markup,"{'trend': 100, 'momentum': 81.5, 'flow': 100, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",8.0,-24.987750562698967,0.0758,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,정배열,13.7,16.0,상승,27224659.508650567,0.188,0.125,0.70744,0.27259,1295250048.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔥 숏커버 (-25.0%)', 'cls': 'positive'}]","{'mfc': 77, 'wyckoff': 80, 'stochastic': 56.37712943744418, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 79.4, 'base_tech': np.float64(72.0)}","{'base_tech_score': np.float64(72.0), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 16.0, 'fund_penalty': -8.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,4.85,1.23,1.23,True,False
WTI,"W&T Offshore, Inc.",$3.82,3.819999933242798,Energy,Oil & Gas E&P,11.37,89.1,64.1,0.35990003,False,True,False,58.2,Markup,"{'trend': 61.0, 'momentum': 80.5, 'flow': 98.0, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 37.5, 'insider': 50.0}",-3.5,6.148846648103056,0.2037,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,혼합,9.1,10.0,상승,58903488.16868484,,0.329,0.43345,0.13915,123814000.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔄 MACD 반전', 'cls': 'positive'}, {'text': '🎯 시그널 컨플루언스 (3)', 'cls': 'positive'}, {'text': '🚀 숏스퀴즈 가능성', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (20.37%)', 'cls': 'negative'}]","{'mfc': 64, 'wyckoff': 80, 'stochastic': 87.58169888808418, 'obv': 75, 'bollinger': 0, 'momentum_quality': 37.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(62.0)}","{'base_tech_score': np.float64(62.0), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': -5.0, 'macd_reversal_bonus': 5.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 8.0, 'short_squeeze_bonus': 15.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,11.37,1.25,1.25,False,False
MTDR,Matador Resources Company,$52.23,52.22999954223633,Energy,Oil & Gas E&P,7.28,85.1,57.9,0.07135,False,False,False,56.2,Accumulation,"{'trend': 8.0, 'momentum': 82.7, 'flow': 91.0, 'volatility': 53, 'structure': 65.0, 'momentum_quality': 71.8, 'insider': 50.0}",-2.0,6.16316097101972,0.114700004,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),True,상승,상단,역배열,4.0,10.0,상승,13423182.002387233,1.6,0.268,0.8239,0.492,-907763968.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '🔄 MACD 반전', 'cls': 'positive'}, {'text': '🎯 시그널 컨플루언스 (3)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (11.47%)', 'cls': 'negative'}]","{'mfc': 58, 'wyckoff': 100, 'stochastic': 79.59678280868386, 'obv': 75, 'bollinger': 0, 'momentum_quality': 71.8, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(67.6)}","{'base_tech_score': np.float64(67.6), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': -20.0, 'macd_reversal_bonus': 5.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 8.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,7.28,1.07,1.07,False,False
ZS,"Zscaler, Inc.",$176.68,176.67999267578125,Technology,Software - Infrastructure,4.74,83.9,77.9,0.34958,False,False,False,72.2,Markup,"{'trend': 100, 'momentum': 89.0, 'flow': 100, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 98.2, 'insider': 50.0}",8.0,-32.22272995837827,0.0765,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,정배열,15.5,10.0,상승,35072064.30740474,,0.254,0.76737,-0.03276,1108818560.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔥 Accumulation Confluence (CMF+ADL)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔥 숏커버 (-32.2%)', 'cls': 'positive'}]","{'mfc': 78, 'wyckoff': 80, 'stochastic': 58.08906247073935, 'obv': 75, 'bollinger': 0, 'momentum_quality': 98.2, 'regime_score': 50, 'rr_score': 91.6, 'base_tech': np.float64(72.4)}","{'base_tech_score': np.float64(72.4), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': -2.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,4.74,0.76,0.76,False,False
MDB,"MongoDB, Inc.",$416.67,416.6700134277344,Technology,Software - Infrastructure,4.48,83.0,76.0,0.026530001,False,False,False,73.1,Markup,"{'trend': 95.0, 'momentum': 94.9, 'flow': 100, 'volatility': 13, 'structure': 80.0, 'momentum_quality': 98.2, 'insider': 50.0}",8.0,-25.934386580357543,0.036199998,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,골든크로스 진행,23.3,10.0,상승,19213950.34767553,,0.252,0.71970004,-0.03607,517605376.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔥 Accumulation Confluence (CMF+ADL)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔥 숏커버 (-25.9%)', 'cls': 'positive'}]","{'mfc': 76, 'wyckoff': 80, 'stochastic': 54.165440915173626, 'obv': 75, 'bollinger': 0, 'momentum_quality': 98.2, 'regime_score': 50, 'rr_score': 55.3, 'base_tech': np.float64(71.2)}","{'base_tech_score': np.float64(71.2), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': -2.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,4.48,0.85,0.85,False,False
CRWD,"CrowdStrike Holdings, Inc.",$225.16,225.16000366210938,Technology,Software - Infrastructure,5.01,82.5,75.9,0.01472,False,False,False,71.3,Markup,"{'trend': 100, 'momentum': 89.7, 'flow': 100, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",7.0,-11.148357640394464,0.0274,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,정배열,13.8,16.0,상승,286117690.9137008,,0.256,0.75136,-0.022079999,1926365056.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔥 숏커버 (-11.1%)', 'cls': 'positive'}]","{'mfc': 76, 'wyckoff': 80, 'stochastic': 57.82489853364389, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 68.5, 'base_tech': np.float64(71.9)}","{'base_tech_score': np.float64(71.9), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 16.0, 'fund_penalty': -2.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,5.01,0.69,0.69,True,False
O39.SI,OCBC Bank,$31.17,31.170000076293945,Financial Services,Banks - Regional,2.87,81.4,78.9,0.28120002,False,False,False,76.8,Markup,"{'trend': 100, 'momentum': 80.2, 'flow': 100, 'volatility': 63, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,정배열,7.2,16.0,상승,79471273.09478398,0.223,0.169,0.0,0.60762,,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔄 MACD 반전', 'cls': 'positive'}, {'text': '🔥 Accumulation Confluence (CMF+ADL)', 'cls': 'positive'}, {'text': '🎯 시그널 컨플루언스 (3)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 79, 'wyckoff': 80, 'stochastic': 100, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 99.1, 'base_tech': np.float64(78.0)}","{'base_tech_score': np.float64(78.0), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 16.0, 'fund_penalty': -8.0, 'macd_reversal_bonus': 5.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 8.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",+0.00%,81.4,STRONG BUY,+0.00%,0.5,2.94,1.14,1.14,True,False
PANW,"Palo Alto Networks, Inc.",$385.04,385.0400085449219,Technology,Software - Infrastructure,5.82,79.3,75.4,0.00759,False,False,False,70.3,Markup,"{'trend': 100, 'momentum': 90.6, 'flow': 93.0, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",4.0,-9.361707528730577,0.0252,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,정배열,11.8,16.0,상승,193296241.56293148,,0.311,0.71963996,-0.02465,3579375104.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}]","{'mfc': 75, 'wyckoff': 80, 'stochastic': 57.33882558931452, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 71.7, 'base_tech': np.float64(71.7)}","{'base_tech_score': np.float64(71.7), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 16.0, 'fund_penalty': -2.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,5.82,0.69,0.69,True,False
PATH,"UiPath, Inc.",$15.59,15.59000015258789,Technology,Software - Infrastructure,3.59,78.9,78.6,0.09546,False,False,False,76.5,Markup,"{'trend': 100, 'momentum': 92.0, 'flow': 100, 'volatility': 13, 'structure': 80.0, 'momentum_quality': 98.2, 'insider': 50.0}",2.0,-10.550974193147999,0.2811,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,정배열,24.1,10.0,상승,492244200.72038764,,0.173,0.8305,0.07274,511553632.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔥 Accumulation Confluence (CMF+ADL)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (28.11%)', 'cls': 'negative'}, {'text': '🔥 숏커버 (-10.6%)', 'cls': 'positive'}]","{'mfc': 79, 'wyckoff': 80, 'stochastic': 55.63654551152677, 'obv': 75, 'bollinger': 0, 'momentum_quality': 98.2, 'regime_score': 50, 'rr_score': 62.1, 'base_tech': np.float64(72.3)}","{'base_tech_score': np.float64(72.3), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': -3.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,3.59,0.89,0.89,False,False
CRL,Charles River Laboratories Inte,$277.00,277.0,Healthcare,Diagnostics & Research,3.56,77.2,79.5,0.00642,False,False,False,79.1,Markup,"{'trend': 100, 'momentum': 91.1, 'flow': 100, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,-7.450591567011092,0.0801,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,정배열,17.1,16.0,상승,11717308.969258655,,-0.027,0.34585,0.15113,468856000.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 80, 'wyckoff': 80, 'stochastic': 65.22870957496423, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 83.0, 'base_tech': np.float64(74.1)}","{'base_tech_score': np.float64(74.1), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 16.0, 'fund_penalty': 0.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,3.56,0.9,0.9,True,False
TXG,"10x Genomics, Inc.",$58.57,58.56999969482422,Healthcare,Health Information Services,12.57,77.1,76.6,0.01666,False,False,False,75.2,Markup,"{'trend': 100, 'momentum': 95.9, 'flow': 100, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",6.5,-26.469703879445294,0.1901,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,정배열,23.8,10.0,상승,54082640.70546313,,-0.127,0.70112,-0.15198,179656000.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔄 MACD 반전', 'cls': 'positive'}, {'text': '🔥 Accumulation Confluence (CMF+ADL)', 'cls': 'positive'}, {'text': '🎯 시그널 컨플루언스 (3)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '⚠️ 매출 감소(-13%)', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (19.01%)', 'cls': 'negative'}, {'text': '🔥 숏커버 (-26.5%)', 'cls': 'positive'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 77, 'wyckoff': 80, 'stochastic': 72.03785720635634, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 81.2, 'base_tech': np.float64(73.9)}","{'base_tech_score': np.float64(73.9), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': 16.0, 'macd_reversal_bonus': 5.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 8.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",+0.00%,77.1,BUY,+0.00%,0.5,12.57,1.79,1.79,False,False
